"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Relative Humidity Avg. (%)","Relative Humidity Avg. Source Flag","Relative Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Precip. Long Term (mm)","Precip. Long Term Source Flag","Air Temp. Avg. Long Term (°C)","Air Temp. Avg. Long Term Source Flag","Air Temp. Avg. Long Term Record Completeness (%)","Air Temp. Avg. Min. Long Term (°C)","Air Temp. Avg. Min. Long Term Source Flag","Air Temp. Avg. Min. Long Term Record Completeness (%)","Air Temp. Avg. Max. Long Term (°C)","Air Temp. Avg. Max. Long Term Source Flag","Air Temp. Avg. Max. Long Term Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment","Growing Degree Days (base 5°C) (GDD)","Growing Degree Days (base 5°C) Source Flag","Corn Heat Units (germinate on start date) (CHU)","Corn Heat Units (germinate on start date) Source Flag","Potato Heat Units (PHU)","Potato Heat Units Source Flag"
"Calgary Springbank A","26-February-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","20.5","COMPUTED","-7.0","COMPUTED","","-12.9","COMPUTED","","-1.2","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","27-February-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","20.7","COMPUTED","-5.7","COMPUTED","","-12.5","COMPUTED","","1.2","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","28-February-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","21.4","COMPUTED","-5.8","COMPUTED","","-12.2","COMPUTED","","0.5","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","01-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","21.7","COMPUTED","-6.2","COMPUTED","","-11.9","COMPUTED","","-0.4","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","02-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","22.3","COMPUTED","-6.0","COMPUTED","","-11.8","COMPUTED","","-0.1","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","03-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","23.3","COMPUTED","-6.1","COMPUTED","","-11.6","COMPUTED","","-0.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","04-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","24.0","COMPUTED","-6.9","COMPUTED","","-12.6","COMPUTED","","-1.2","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","05-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","24.7","COMPUTED","-7.3","COMPUTED","","-13.7","COMPUTED","","-0.8","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","06-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","25.2","COMPUTED","-7.8","COMPUTED","","-13.8","COMPUTED","","-1.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","07-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","25.5","COMPUTED","-6.4","COMPUTED","","-12.6","COMPUTED","","-0.2","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","08-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","25.9","COMPUTED","-5.2","COMPUTED","","-11.4","COMPUTED","","1.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","09-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","26.2","COMPUTED","-3.7","COMPUTED","","-10.0","COMPUTED","","2.6","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","10-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","26.6","COMPUTED","-3.1","COMPUTED","","-9.9","COMPUTED","","3.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","11-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","27.0","COMPUTED","-1.8","COMPUTED","","-8.4","COMPUTED","","4.9","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","12-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","27.8","COMPUTED","-0.5","COMPUTED","","-7.2","COMPUTED","","6.3","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","13-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","28.0","COMPUTED","-1.1","COMPUTED","","-7.7","COMPUTED","","5.5","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","14-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","28.4","COMPUTED","-1.3","COMPUTED","","-7.8","COMPUTED","","5.2","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","15-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","29.2","COMPUTED","-1.9","COMPUTED","","-8.5","COMPUTED","","4.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","16-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","30.6","COMPUTED","-2.7","COMPUTED","","-8.1","COMPUTED","","2.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","17-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","31.2","COMPUTED","-2.3","COMPUTED","","-7.7","COMPUTED","","3.1","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","18-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","31.7","COMPUTED","-1.3","COMPUTED","","-7.5","COMPUTED","","4.8","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","19-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","32.1","COMPUTED","-1.1","COMPUTED","","-7.2","COMPUTED","","5.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","20-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","32.4","COMPUTED","-0.8","COMPUTED","","-7.6","COMPUTED","","6.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","21-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","33.3","COMPUTED","-0.9","COMPUTED","","-6.7","COMPUTED","","4.9","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","22-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","34.5","COMPUTED","-1.3","COMPUTED","","-7.0","COMPUTED","","4.5","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","23-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","35.2","COMPUTED","-2.0","COMPUTED","","-7.5","COMPUTED","","3.5","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","24-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","35.4","COMPUTED","-2.4","COMPUTED","","-7.6","COMPUTED","","2.9","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","25-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","35.7","COMPUTED","-0.8","COMPUTED","","-7.1","COMPUTED","","5.5","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","26-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","36.7","COMPUTED","-0.2","COMPUTED","","-6.5","COMPUTED","","6.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","27-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","37.3","COMPUTED","0.6","COMPUTED","","-5.1","COMPUTED","","6.4","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","28-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","38.2","COMPUTED","0.5","COMPUTED","","-5.1","COMPUTED","","6.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","29-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","38.4","COMPUTED","0.9","COMPUTED","","-5.7","COMPUTED","","7.6","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","30-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","38.9","COMPUTED","1.3","COMPUTED","","-5.1","COMPUTED","","7.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","31-March-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","39.2","COMPUTED","1.1","COMPUTED","","-4.9","COMPUTED","","7.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","01-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","39.9","COMPUTED","0.3","COMPUTED","","-5.4","COMPUTED","","6.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","02-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","41.7","COMPUTED","0.0","COMPUTED","","-6.4","COMPUTED","","6.3","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","03-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","42.2","COMPUTED","-0.1","COMPUTED","","-6.3","COMPUTED","","6.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","04-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","42.9","COMPUTED","0.1","COMPUTED","","-5.8","COMPUTED","","6.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","05-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","43.7","COMPUTED","0.3","COMPUTED","","-5.1","COMPUTED","","5.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","06-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","44.0","COMPUTED","1.1","COMPUTED","","-4.5","COMPUTED","","6.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","07-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","44.7","COMPUTED","1.4","COMPUTED","","-5.2","COMPUTED","","8.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","08-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","45.4","COMPUTED","2.4","COMPUTED","","-3.9","COMPUTED","","8.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","09-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","46.1","COMPUTED","2.3","COMPUTED","","-4.0","COMPUTED","","8.5","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","10-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","46.8","COMPUTED","2.1","COMPUTED","","-4.0","COMPUTED","","8.1","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","11-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","47.6","COMPUTED","2.6","COMPUTED","","-4.0","COMPUTED","","9.2","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","12-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","48.6","COMPUTED","2.7","COMPUTED","","-3.7","COMPUTED","","9.1","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","13-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","50.5","COMPUTED","2.6","COMPUTED","","-3.4","COMPUTED","","8.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","14-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","51.8","COMPUTED","2.4","COMPUTED","","-3.1","COMPUTED","","7.9","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","15-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","52.4","COMPUTED","2.0","COMPUTED","","-3.7","COMPUTED","","7.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","16-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","53.1","COMPUTED","3.2","COMPUTED","","-3.8","COMPUTED","","10.3","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","17-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","53.6","COMPUTED","4.5","COMPUTED","","-2.4","COMPUTED","","11.3","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","18-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","54.4","COMPUTED","4.0","COMPUTED","","-2.4","COMPUTED","","10.5","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","19-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","55.1","COMPUTED","4.6","COMPUTED","","-2.7","COMPUTED","","12.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","20-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","56.6","COMPUTED","5.7","COMPUTED","","-1.4","COMPUTED","","12.8","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","21-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","57.3","COMPUTED","6.4","COMPUTED","","-1.0","COMPUTED","","13.8","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","22-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","58.6","COMPUTED","6.0","COMPUTED","","-1.3","COMPUTED","","13.3","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","23-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","59.6","COMPUTED","5.5","COMPUTED","","-1.2","COMPUTED","","12.1","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","24-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","61.6","COMPUTED","5.2","COMPUTED","","-1.3","COMPUTED","","11.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","25-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","62.6","COMPUTED","5.1","COMPUTED","","-1.4","COMPUTED","","11.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
"Calgary Springbank A","26-April-2017","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","","MISSING","","","UNAVAILBLE","","","UNAVAILBLE","","","UNAVAILBLE","","64.2","COMPUTED","5.4","COMPUTED","","-1.3","COMPUTED","","12.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","","UNAVAILBLE","","UNAVAILBLE","","UNAVAILBLE"
