"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Relative Humidity Avg. (%)","Relative Humidity Avg. Source Flag","Relative Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Precip. Long Term (mm)","Precip. Long Term Source Flag","Air Temp. Avg. Long Term (°C)","Air Temp. Avg. Long Term Source Flag","Air Temp. Avg. Long Term Record Completeness (%)","Air Temp. Avg. Min. Long Term (°C)","Air Temp. Avg. Min. Long Term Source Flag","Air Temp. Avg. Min. Long Term Record Completeness (%)","Air Temp. Avg. Max. Long Term (°C)","Air Temp. Avg. Max. Long Term Source Flag","Air Temp. Avg. Max. Long Term Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment","Growing Degree Days (base 5°C) (GDD)","Growing Degree Days (base 5°C) Source Flag","Corn Heat Units (germinate on start date) (CHU)","Corn Heat Units (germinate on start date) Source Flag","Potato Heat Units (PHU)","Potato Heat Units Source Flag"
"Calgary Springbank A","18-February-2020","-20.1","ACTUAL","100.0","-6.6","ACTUAL","100.0","-14.5","AGGREGATED","100.0","79.2","AGGREGATED","100.0","","MISSING","","","MISSING","","8.3","AGGREGATED","100.0","173.2","AGGREGATED","100.0","17.5","COMPUTED","-5.6","COMPUTED","","-11.3","COMPUTED","","0.1","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","19-February-2020","-19.5","ACTUAL","100.0","-0.8","ACTUAL","100.0","-11.2","AGGREGATED","100.0","66.8","AGGREGATED","100.0","7.2","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","6.4","AGGREGATED","100.0","287.3","AGGREGATED","100.0","17.8","COMPUTED","-5.2","COMPUTED","","-10.7","COMPUTED","","0.3","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","20-February-2020","-14.1","ACTUAL","100.0","6.5","ACTUAL","100.0","-2.7","AGGREGATED","100.0","45.5","AGGREGATED","100.0","7.2","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","23.2","AGGREGATED","100.0","285.9","AGGREGATED","100.0","18.1","COMPUTED","-5.6","COMPUTED","","-11.6","COMPUTED","","0.3","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","21-February-2020","-3.5","ACTUAL","100.0","4.3","ACTUAL","100.0","2.1","AGGREGATED","100.0","34.7","AGGREGATED","100.0","","MISSING","","","MISSING","","23.2","AGGREGATED","100.0","275.0","AGGREGATED","100.0","18.2","COMPUTED","-5.7","COMPUTED","","-11.8","COMPUTED","","0.5","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","22-February-2020","-11.4","ACTUAL","100.0","3.9","ACTUAL","100.0","-1.7","AGGREGATED","100.0","63.3","AGGREGATED","100.0","","MISSING","","","MISSING","","21.0","AGGREGATED","100.0","268.9","AGGREGATED","100.0","18.6","COMPUTED","-6.4","COMPUTED","","-12.1","COMPUTED","","-0.6","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","23-February-2020","-12.7","ACTUAL","100.0","-0.2","ACTUAL","100.0","-5.6","AGGREGATED","100.0","74.1","AGGREGATED","100.0","","MISSING","","","MISSING","","10.9","AGGREGATED","100.0","55.3","AGGREGATED","100.0","19.2","COMPUTED","-7.2","COMPUTED","","-13.0","COMPUTED","","-1.3","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","24-February-2020","-14.4","ACTUAL","100.0","-3.6","ACTUAL","100.0","-6.8","AGGREGATED","100.0","80.4","AGGREGATED","100.0","7.4","AGGREGATED","using element [Precip. 1-hr other]","0.2","AGGREGATED","using element [Precip. 1-hr other]","10.2","AGGREGATED","100.0","301.2","AGGREGATED","100.0","19.7","COMPUTED","-7.5","COMPUTED","","-13.6","COMPUTED","","-1.4","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","25-February-2020","-18.3","ACTUAL","100.0","0.8","ACTUAL","100.0","-8.5","AGGREGATED","100.0","74.7","AGGREGATED","100.0","","MISSING","","","MISSING","","8.0","AGGREGATED","100.0","287.7","AGGREGATED","100.0","20.0","COMPUTED","-7.8","COMPUTED","","-14.4","COMPUTED","","-1.1","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","26-February-2020","-4.6","ACTUAL","100.0","3.9","ACTUAL","100.0","0.2","AGGREGATED","100.0","54.7","AGGREGATED","100.0","7.4","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","19.2","AGGREGATED","100.0","304.0","AGGREGATED","100.0","20.5","COMPUTED","-7.0","COMPUTED","","-12.9","COMPUTED","","-1.2","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","27-February-2020","-3.3","ACTUAL","100.0","6.4","ACTUAL","100.0","3.2","AGGREGATED","100.0","46.8","AGGREGATED","100.0","7.4","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","30.4","AGGREGATED","100.0","275.7","AGGREGATED","100.0","20.7","COMPUTED","-5.7","COMPUTED","","-12.5","COMPUTED","","1.2","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","28-February-2020","-2.6","ACTUAL","100.0","7.6","ACTUAL","100.0","2.6","AGGREGATED","100.0","58.4","AGGREGATED","100.0","7.4","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","11.2","AGGREGATED","100.0","190.2","AGGREGATED","100.0","21.4","COMPUTED","-5.8","COMPUTED","","-12.2","COMPUTED","","0.5","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","29-February-2020","-4.6","ACTUAL","100.0","4.7","ACTUAL","100.0","0.3","AGGREGATED","100.0","63.4","AGGREGATED","100.0","7.6","AGGREGATED","using element [Precip. 1-hr other]","0.2","AGGREGATED","using element [Precip. 1-hr other]","31.1","AGGREGATED","100.0","289.7","AGGREGATED","100.0","21.6","COMPUTED","-1.5","COMPUTED","","-8.2","COMPUTED","","5.3","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","01-March-2020","-12.2","ACTUAL","100.0","2.2","ACTUAL","100.0","-3.8","AGGREGATED","100.0","64.3","AGGREGATED","100.0","7.6","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","21.2","AGGREGATED","100.0","260.7","AGGREGATED","100.0","21.9","COMPUTED","-6.2","COMPUTED","","-11.9","COMPUTED","","-0.4","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","02-March-2020","-1.6","ACTUAL","100.0","5.4","ACTUAL","100.0","2.1","AGGREGATED","100.0","44.0","AGGREGATED","100.0","","MISSING","","","MISSING","","33.7","AGGREGATED","100.0","268.8","AGGREGATED","100.0","22.5","COMPUTED","-6.0","COMPUTED","","-11.8","COMPUTED","","-0.1","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","03-March-2020","-4.9","ACTUAL","100.0","4.7","ACTUAL","100.0","1.6","AGGREGATED","100.0","49.8","AGGREGATED","100.0","","MISSING","","","MISSING","","30.9","AGGREGATED","100.0","256.6","AGGREGATED","100.0","23.5","COMPUTED","-6.1","COMPUTED","","-11.6","COMPUTED","","-0.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","04-March-2020","-8.5","ACTUAL","100.0","1.7","ACTUAL","100.0","-1.5","AGGREGATED","100.0","55.8","AGGREGATED","100.0","8.6","AGGREGATED","using element [Precip. 1-hr other]","1.0","AGGREGATED","using element [Precip. 1-hr other]","25.0","AGGREGATED","100.0","269.1","AGGREGATED","100.0","24.2","COMPUTED","-6.9","COMPUTED","","-12.6","COMPUTED","","-1.2","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","05-March-2020","-12.0","ACTUAL","100.0","5.2","ACTUAL","100.0","-2.8","AGGREGATED","100.0","51.9","AGGREGATED","100.0","8.6","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","6.7","AGGREGATED","100.0","158.2","AGGREGATED","100.0","24.9","COMPUTED","-7.3","COMPUTED","","-13.7","COMPUTED","","-0.8","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","06-March-2020","-7.0","ACTUAL","100.0","7.3","ACTUAL","100.0","-0.5","AGGREGATED","100.0","68.3","AGGREGATED","100.0","","MISSING","","","MISSING","","15.2","AGGREGATED","100.0","2.7","AGGREGATED","100.0","25.4","COMPUTED","-7.8","COMPUTED","","-13.8","COMPUTED","","-1.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","07-March-2020","-15.8","ACTUAL","100.0","-6.9","ACTUAL","100.0","-11.4","AGGREGATED","100.0","80.7","AGGREGATED","100.0","","MISSING","","","MISSING","","13.8","AGGREGATED","100.0","11.9","AGGREGATED","100.0","25.7","COMPUTED","-6.4","COMPUTED","","-12.6","COMPUTED","","-0.2","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","08-March-2020","-23.8","ACTUAL","100.0","-6.8","ACTUAL","100.0","-15.7","AGGREGATED","100.0","78.5","AGGREGATED","100.0","","MISSING","","","MISSING","","7.2","AGGREGATED","100.0","261.6","AGGREGATED","100.0","26.1","COMPUTED","-5.2","COMPUTED","","-11.4","COMPUTED","","1.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","09-March-2020","-18.1","ACTUAL","100.0","0.6","ACTUAL","100.0","-9.2","AGGREGATED","100.0","61.3","AGGREGATED","100.0","","MISSING","","","MISSING","","11.5","AGGREGATED","100.0","281.4","AGGREGATED","100.0","26.4","COMPUTED","-3.7","COMPUTED","","-10.0","COMPUTED","","2.6","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","10-March-2020","-10.7","ACTUAL","100.0","3.1","ACTUAL","100.0","-1.4","AGGREGATED","100.0","43.4","AGGREGATED","100.0","","MISSING","","","MISSING","","27.4","AGGREGATED","95.8","258.6","AGGREGATED","95.8","26.8","COMPUTED","-3.1","COMPUTED","","-9.9","COMPUTED","","3.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","11-March-2020","-7.7","ACTUAL","100.0","1.9","ACTUAL","100.0","-2.6","AGGREGATED","100.0","61.9","AGGREGATED","100.0","8.6","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","15.3","AGGREGATED","100.0","307.2","AGGREGATED","100.0","27.2","COMPUTED","-1.8","COMPUTED","","-8.4","COMPUTED","","4.9","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","12-March-2020","-9.6","ACTUAL","100.0","-0.4","ACTUAL","100.0","-5.4","AGGREGATED","100.0","70.8","AGGREGATED","100.0","9.3","AGGREGATED","using element [Precip. 1-hr other]","0.7","AGGREGATED","using element [Precip. 1-hr other]","11.5","AGGREGATED","100.0","4.9","AGGREGATED","100.0","28.0","COMPUTED","-0.5","COMPUTED","","-7.2","COMPUTED","","6.3","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","13-March-2020","-21.5","ACTUAL","100.0","-9.3","ACTUAL","100.0","-16.9","AGGREGATED","100.0","76.0","AGGREGATED","100.0","9.9","AGGREGATED","using element [Precip. 1-hr other]","0.6","AGGREGATED","using element [Precip. 1-hr other]","17.5","AGGREGATED","100.0","32.6","AGGREGATED","100.0","28.2","COMPUTED","-1.1","COMPUTED","","-7.7","COMPUTED","","5.5","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","14-March-2020","-25.3","ACTUAL","100.0","-18.5","ACTUAL","100.0","-21.4","AGGREGATED","100.0","72.0","AGGREGATED","100.0","10.5","AGGREGATED","using element [Precip. 1-hr other]","0.6","AGGREGATED","using element [Precip. 1-hr other]","16.8","AGGREGATED","100.0","348.4","AGGREGATED","100.0","28.6","COMPUTED","-1.3","COMPUTED","","-7.8","COMPUTED","","5.2","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","15-March-2020","-30.3","ACTUAL","100.0","-11.2","ACTUAL","100.0","-20.8","AGGREGATED","100.0","69.9","AGGREGATED","100.0","10.7","AGGREGATED","using element [Precip. 1-hr other]","0.2","AGGREGATED","using element [Precip. 1-hr other]","6.3","AGGREGATED","100.0","287.3","AGGREGATED","100.0","29.4","COMPUTED","-1.9","COMPUTED","","-8.5","COMPUTED","","4.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","16-March-2020","-17.7","ACTUAL","100.0","1.9","ACTUAL","100.0","-8.6","AGGREGATED","100.0","70.1","AGGREGATED","100.0","10.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","10.2","AGGREGATED","100.0","285.2","AGGREGATED","100.0","30.8","COMPUTED","-2.7","COMPUTED","","-8.1","COMPUTED","","2.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","17-March-2020","-8.5","ACTUAL","100.0","0.0","ACTUAL","100.0","-4.2","AGGREGATED","100.0","67.9","AGGREGATED","100.0","10.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","20.0","AGGREGATED","100.0","9.0","AGGREGATED","100.0","31.4","COMPUTED","-2.3","COMPUTED","","-7.7","COMPUTED","","3.1","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","18-March-2020","-10.2","ACTUAL","100.0","-6.8","ACTUAL","100.0","-8.8","AGGREGATED","100.0","86.0","AGGREGATED","100.0","10.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","13.3","AGGREGATED","100.0","150.4","AGGREGATED","100.0","31.9","COMPUTED","-1.3","COMPUTED","","-7.5","COMPUTED","","4.8","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","19-March-2020","-11.5","ACTUAL","100.0","-7.8","ACTUAL","100.0","-10.0","AGGREGATED","100.0","83.9","AGGREGATED","100.0","10.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","17.5","AGGREGATED","100.0","139.2","AGGREGATED","100.0","32.3","COMPUTED","-1.1","COMPUTED","","-7.2","COMPUTED","","5.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","20-March-2020","-21.2","ACTUAL","100.0","2.3","ACTUAL","100.0","-9.2","AGGREGATED","100.0","71.4","AGGREGATED","100.0","10.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","9.2","AGGREGATED","100.0","184.5","AGGREGATED","100.0","32.6","COMPUTED","-0.8","COMPUTED","","-7.6","COMPUTED","","6.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","21-March-2020","-13.0","ACTUAL","100.0","3.8","ACTUAL","100.0","-3.9","AGGREGATED","100.0","69.7","AGGREGATED","100.0","11.1","AGGREGATED","using element [Precip. 1-hr other]","0.4","AGGREGATED","using element [Precip. 1-hr other]","12.2","AGGREGATED","100.0","313.8","AGGREGATED","100.0","33.5","COMPUTED","-0.9","COMPUTED","","-6.7","COMPUTED","","4.9","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","22-March-2020","-14.3","ACTUAL","100.0","5.5","ACTUAL","100.0","-3.9","AGGREGATED","100.0","78.4","AGGREGATED","100.0","11.1","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","7.2","AGGREGATED","100.0","229.0","AGGREGATED","100.0","34.7","COMPUTED","-1.3","COMPUTED","","-7.0","COMPUTED","","4.5","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","23-March-2020","-10.8","ACTUAL","100.0","8.5","ACTUAL","100.0","-1.9","AGGREGATED","100.0","71.8","AGGREGATED","100.0","11.6","AGGREGATED","using element [Precip. 1-hr other]","0.5","AGGREGATED","using element [Precip. 1-hr other]","11.5","AGGREGATED","100.0","343.2","AGGREGATED","100.0","35.4","COMPUTED","-2.0","COMPUTED","","-7.5","COMPUTED","","3.5","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","24-March-2020","-7.7","ACTUAL","100.0","-3.0","ACTUAL","100.0","-4.6","AGGREGATED","100.0","82.8","AGGREGATED","100.0","11.6","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","14.5","AGGREGATED","100.0","58.6","AGGREGATED","100.0","35.6","COMPUTED","-2.4","COMPUTED","","-7.6","COMPUTED","","2.9","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","25-March-2020","-15.3","ACTUAL","100.0","-1.7","ACTUAL","100.0","-7.0","AGGREGATED","100.0","76.0","AGGREGATED","100.0","12.3","AGGREGATED","using element [Precip. 1-hr other]","0.7","AGGREGATED","using element [Precip. 1-hr other]","11.0","AGGREGATED","100.0","208.1","AGGREGATED","100.0","35.9","COMPUTED","-0.8","COMPUTED","","-7.1","COMPUTED","","5.5","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","26-March-2020","-13.7","ACTUAL","100.0","4.7","ACTUAL","100.0","-2.3","AGGREGATED","100.0","54.0","AGGREGATED","100.0","","MISSING","","","MISSING","","20.7","AGGREGATED","100.0","274.2","AGGREGATED","100.0","36.9","COMPUTED","-0.2","COMPUTED","","-6.5","COMPUTED","","6.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","27-March-2020","-6.5","ACTUAL","100.0","6.8","ACTUAL","100.0","1.3","AGGREGATED","100.0","51.9","AGGREGATED","100.0","","MISSING","","","MISSING","","21.1","AGGREGATED","100.0","251.6","AGGREGATED","100.0","37.5","COMPUTED","0.6","COMPUTED","","-5.1","COMPUTED","","6.4","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","28-March-2020","-2.3","ACTUAL","100.0","4.5","ACTUAL","100.0","0.5","AGGREGATED","100.0","68.6","AGGREGATED","100.0","","MISSING","","","MISSING","","16.4","AGGREGATED","100.0","179.7","AGGREGATED","100.0","38.4","COMPUTED","0.5","COMPUTED","","-5.1","COMPUTED","","6.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","29-March-2020","-4.2","ACTUAL","100.0","8.5","ACTUAL","100.0","2.2","AGGREGATED","100.0","67.0","AGGREGATED","100.0","12.7","AGGREGATED","using element [Precip. 1-hr other]","0.4","AGGREGATED","using element [Precip. 1-hr other]","16.6","AGGREGATED","100.0","187.2","AGGREGATED","100.0","38.6","COMPUTED","0.9","COMPUTED","","-5.7","COMPUTED","","7.6","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","30-March-2020","-11.3","ACTUAL","100.0","-0.3","ACTUAL","100.0","-6.2","AGGREGATED","100.0","92.8","AGGREGATED","100.0","13.7","AGGREGATED","using element [Precip. 1-hr other]","1.0","AGGREGATED","using element [Precip. 1-hr other]","17.0","AGGREGATED","100.0","72.3","AGGREGATED","100.0","39.1","COMPUTED","1.3","COMPUTED","","-5.1","COMPUTED","","7.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","31-March-2020","-13.0","ACTUAL","100.0","-9.7","ACTUAL","100.0","-11.8","AGGREGATED","100.0","75.7","AGGREGATED","100.0","13.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","14.7","AGGREGATED","100.0","10.6","AGGREGATED","100.0","39.4","COMPUTED","1.1","COMPUTED","","-4.9","COMPUTED","","7.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","01-April-2020","-16.5","ACTUAL","100.0","-11.1","ACTUAL","100.0","-14.3","AGGREGATED","100.0","67.2","AGGREGATED","100.0","13.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","12.2","AGGREGATED","100.0","26.4","AGGREGATED","100.0","40.1","COMPUTED","0.3","COMPUTED","","-5.4","COMPUTED","","6.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","02-April-2020","-18.5","ACTUAL","100.0","-9.6","ACTUAL","100.0","-13.4","AGGREGATED","100.0","74.2","AGGREGATED","100.0","13.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","10.8","AGGREGATED","100.0","182.1","AGGREGATED","100.0","41.9","COMPUTED","0.0","COMPUTED","","-6.4","COMPUTED","","6.3","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","03-April-2020","-11.9","ACTUAL","100.0","-8.9","ACTUAL","100.0","-10.5","AGGREGATED","100.0","81.6","AGGREGATED","100.0","13.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","10.7","AGGREGATED","100.0","107.6","AGGREGATED","100.0","42.4","COMPUTED","-0.1","COMPUTED","","-6.3","COMPUTED","","6.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","04-April-2020","-20.0","ACTUAL","100.0","-3.6","ACTUAL","100.0","-10.3","AGGREGATED","100.0","75.8","AGGREGATED","100.0","13.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","11.8","AGGREGATED","100.0","132.1","AGGREGATED","100.0","43.1","COMPUTED","0.1","COMPUTED","","-5.8","COMPUTED","","6.0","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","05-April-2020","-7.9","ACTUAL","100.0","-4.2","ACTUAL","100.0","-6.3","AGGREGATED","100.0","93.5","AGGREGATED","100.0","13.9","AGGREGATED","using element [Precip. 1-hr other]","0.2","AGGREGATED","using element [Precip. 1-hr other]","18.1","AGGREGATED","100.0","129.9","AGGREGATED","100.0","43.9","COMPUTED","0.3","COMPUTED","","-5.1","COMPUTED","","5.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
"Calgary Springbank A","06-April-2020","-10.5","ACTUAL","100.0","5.1","ACTUAL","100.0","-2.5","AGGREGATED","100.0","73.0","AGGREGATED","100.0","14.5","AGGREGATED","using element [Precip. 1-hr other]","0.6","AGGREGATED","using element [Precip. 1-hr other]","14.3","AGGREGATED","100.0","265.7","AGGREGATED","100.0","44.2","COMPUTED","1.1","COMPUTED","","-4.5","COMPUTED","","6.7","COMPUTED","","100.0","COMPUTED","","","UNAVAILBLE","","0.9","COMPUTED","0.0","COMPUTED","0.0","COMPUTED"
